Dataset,Oversampler,Classifier,Metric,Mean,Std,CI_Lower,CI_Upper,N_folds,Scores
CreditFraud,SMOTE,RandomForest,balanced_accuracy,0.7207031761461702,0.03175925230850924,0.6936180821446756,0.7481593164970474,5,"[0.6960526315789474, 0.757946978263601, 0.6838798844075888, 0.7063701470033924, 0.7592662394773213]"
CreditFraud,SMOTE,RandomForest,kappa,0.5336961962187002,0.07432056907950865,0.46989319348087194,0.5974991989565286,5,"[0.4983277591973244, 0.6122875037280048, 0.44844492109698175, 0.4771241830065359, 0.6322966140646544]"
CreditFraud,SMOTE,RandomForest,mcc,0.5495880645671337,0.07604686882973094,0.48335198883711766,0.6158241402971498,5,"[0.5225626009725098, 0.6260831599313679, 0.46255812236055527, 0.48454054924598383, 0.6521958903252516]"
CreditFraud,SMOTE,RandomForest,training_time,0.2866851806640625,0.007776092964215422,,,5,"[0.28711581230163574, 0.2928929328918457, 0.27411580085754395, 0.2830159664154053, 0.29628539085388184]"
CreditFraud,SMOTE,LogisticRegression,f1,0.3249580286296107,0.012405979559323254,0.3143719843108931,0.33554407294832833,5,"[0.3191489361702128, 0.34, 0.31683168316831684, 0.3392857142857143, 0.30952380952380953]"
CreditFraud,SMOTE,LogisticRegression,roc_auc,0.8678271437168119,0.030433379963127064,0.8412157603771963,0.8938856937859161,5,"[0.8556578947368422, 0.9055157683126022, 0.8347782384721697, 0.9027516019600452, 0.8404322151023998]"
CreditFraud,SMOTE,LogisticRegression,precision,0.20660659825216787,0.005242116505635682,0.20181038181038186,0.2114127063494152,5,"[0.20270270270270271, 0.21518987341772153, 0.2, 0.2087912087912088, 0.20634920634920634]"
CreditFraud,SMOTE,LogisticRegression,recall,0.769047619047619,0.09270439206634183,0.6761904761904762,0.8452380952380952,5,"[0.75, 0.8095238095238095, 0.7619047619047619, 0.9047619047619048, 0.6190476190476191]"
CreditFraud,SMOTE,LogisticRegression,balanced_accuracy,0.8035621375338081,0.03731644801923978,0.7700339238597814,0.8367382837039828,5,"[0.7973684210526315, 0.8229677095112451, 0.7965196632742806, 0.8573941449930895, 0.7435607488377938]"
CreditFraud,SMOTE,LogisticRegression,kappa,0.26485849605508527,0.012030145628238677,0.25433813708872555,0.27537885502144505,5,"[0.26096997690531176, 0.2803009650509788, 0.25485961123110146, 0.27766118404997797, 0.2505007430380565]"
CreditFraud,SMOTE,LogisticRegression,mcc,0.34097750662776405,0.028158660789613155,0.3180874843603911,0.3673068382978585,5,"[0.3338158692819613, 0.36186975773901825, 0.33066845303474446, 0.38028285482277097, 0.29825059826032535]"
CreditFraud,SMOTE,LogisticRegression,training_time,0.024939584732055663,0.0007728407788291056,,,5,"[0.024416208267211914, 0.0236661434173584, 0.025539636611938477, 0.025452375411987305, 0.025623559951782227]"
CreditFraud,SMOTE,SVM,f1,0.7470491196806985,0.0510480336845419,0.7027352164194269,0.7913630229419703,5,"[0.6857142857142857, 0.8205128205128205, 0.7368421052631579, 0.7894736842105263, 0.7027027027027027]"
CreditFraud,SMOTE,SVM,roc_auc,0.9386969666911342,0.0235700197020352,0.9190713855879806,0.9584872471416007,5,"[0.9121052631578948, 0.9739917075009422, 0.9444653850986305, 0.9129287598944591, 0.9499937178037442]"
CreditFraud,SMOTE,SVM,precision,0.8414542483660131,0.03688048581120928,0.8097058823529413,0.8745098039215685,5,"[0.8, 0.8888888888888888, 0.8235294117647058, 0.8823529411764706, 0.8125]"
CreditFraud,SMOTE,SVM,recall,0.6723809523809524,0.059810737021362206,0.6246666666666667,0.7238095238095238,5,"[0.6, 0.7619047619047619, 0.6666666666666666, 0.7142857142857143, 0.6190476190476191]"
CreditFraud,SMOTE,SVM,balanced_accuracy,0.832762480078825,0.030483988310431503,0.806522572923073,0.8590023872345773,5,"[0.7960526315789473, 0.8783138585249404, 0.8293755496921724, 0.8545043347154165, 0.8055660258826486]"
CreditFraud,SMOTE,SVM,kappa,0.7349086987335431,0.053050454694516296,0.688855669787032,0.7809617276800545,5,"[0.6716417910447761, 0.8113715979520345, 0.7238713240370013, 0.779097059229601, 0.6885617214043035]"
CreditFraud,SMOTE,SVM,mcc,0.7402146991089553,0.05139811076088962,0.6955921983379658,0.7848371998799447,5,"[0.6792501192775893, 0.8140359123288956, 0.7283275829252798, 0.7838932959083261, 0.6955665851046854]"
CreditFraud,SMOTE,SVM,training_time,0.5099043846130371,0.01054053803249343,,,5,"[0.49875736236572266, 0.5263016223907471, 0.5182185173034668, 0.5039186477661133, 0.5023257732391357]"
CreditFraud,SMOTE,BalancedRF,f1,0.5524695039306045,0.07143789357733038,0.49146110056926,0.6139495798319328,5,"[0.5161290322580645, 0.6285714285714286, 0.47058823529411764, 0.5, 0.6470588235294118]"
CreditFraud,SMOTE,BalancedRF,roc_auc,0.8936893420887309,0.02830861238967558,0.8688151777861538,0.9177375893559756,5,"[0.9063157894736841, 0.9290740042718934, 0.9121120743812036, 0.8555094861163461, 0.8654353562005276]"
CreditFraud,SMOTE,BalancedRF,precision,0.714905094905095,0.09539459231730583,0.6316083916083917,0.7982017982017983,5,"[0.7272727272727273, 0.7857142857142857, 0.6153846153846154, 0.6, 0.8461538461538461]"
CreditFraud,SMOTE,BalancedRF,recall,0.4514285714285714,0.06101187572589322,0.3980952380952381,0.5047619047619047,5,"[0.4, 0.5238095238095238, 0.38095238095238093, 0.42857142857142855, 0.5238095238095238]"
CreditFraud,SMOTE,BalancedRF,balanced_accuracy,0.7207031761461702,0.03175925230850924,0.6936180821446756,0.7478954642543034,5,"[0.6960526315789474, 0.757946978263601, 0.6838798844075888, 0.7063701470033924, 0.7592662394773213]"
CreditFraud,SMOTE,BalancedRF,kappa,0.5336961962187002,0.07432056907950865,0.46989319348087194,0.5974991989565286,5,"[0.4983277591973244, 0.6122875037280048, 0.44844492109698175, 0.4771241830065359, 0.6322966140646544]"
CreditFraud,SMOTE,BalancedRF,mcc,0.5495880645671337,0.07604686882973094,0.4865599138053371,0.6158241402971497,5,"[0.5225626009725098, 0.6260831599313679, 0.46255812236055527, 0.48454054924598383, 0.6521958903252516]"
CreditFraud,SMOTE,BalancedRF,training_time,0.30243587493896484,0.0196907390939171,,,5,"[0.30478930473327637, 0.2719862461090088, 0.3330514430999756, 0.2954568862915039, 0.30689549446105957]"
CreditFraud,SMOTE,MLP,f1,0.7301307211163932,0.06136369488700237,0.6768415474297826,0.7836646928446194,5,"[0.6666666666666666, 0.7906976744186046, 0.7894736842105263, 0.6470588235294118, 0.7567567567567568]"
CreditFraud,SMOTE,MLP,roc_auc,0.9333651410849022,0.033972527234263625,0.90498393576289,0.9610252544289484,5,"[0.8921052631578946, 0.9773840934790803, 0.9479834150018847, 0.8949616786028396, 0.9543912551828119]"
CreditFraud,SMOTE,MLP,precision,0.8252468120115178,0.054025879917639595,0.7783216783216783,0.8721719457013574,5,"[0.75, 0.7727272727272727, 0.8823529411764706, 0.8461538461538461, 0.875]"
CreditFraud,SMOTE,MLP,recall,0.6628571428571428,0.09742256649557654,0.5809523809523809,0.7523809523809524,5,"[0.6, 0.8095238095238095, 0.7142857142857143, 0.5238095238095238, 0.6666666666666666]"
CreditFraud,SMOTE,MLP,balanced_accuracy,0.8274735651794394,0.04787971354369756,0.7877401948142123,0.8687885478868678,5,"[0.7947368421052632, 0.8981655986933033, 0.8545043347154165, 0.7592662394773213, 0.8306948109058927]"
CreditFraud,SMOTE,MLP,kappa,0.7173117521453195,0.06321456735814794,0.662421134498363,0.7721460446998579,5,"[0.6511627906976745, 0.7788154337675104, 0.779097059229601, 0.6322966140646544, 0.7451868629671574]"
CreditFraud,SMOTE,MLP,mcc,0.7247035549659918,0.058780802739177795,0.6736759402805024,0.7757311696514814,5,"[0.6556100681071858, 0.7790507359515589, 0.7838932959083261, 0.6521958903252516, 0.7527677845376365]"
CreditFraud,SMOTE,MLP,training_time,0.9707971096038819,0.05106006293683226,,,5,"[0.9313671588897705, 1.0717589855194092, 0.9541530609130859, 0.9496068954467773, 0.9470994472503662]"
CreditFraud,BorderlineSMOTE,RandomForest,f1,0.49023121793520275,0.03290429815254452,0.4612903225806452,0.5191721132897603,5,"[0.5185185185185185, 0.45161290322580644, 0.45161290322580644, 0.5294117647058824, 0.5]"
CreditFraud,BorderlineSMOTE,RandomForest,roc_auc,0.8945798235694777,0.03312725662682317,0.8654555617275378,0.9211283849465352,5,"[0.9117105263157894, 0.9057042342002765, 0.9412614650081668, 0.8506721949993719, 0.8635506973237844]"
CreditFraud,BorderlineSMOTE,RandomForest,precision,0.7639160839160839,0.11863949117784205,0.696923076923077,0.8800000000000001,5,"[1.0, 0.7, 0.7, 0.6923076923076923, 0.7272727272727273]"
CreditFraud,BorderlineSMOTE,RandomForest,recall,0.36523809523809525,0.036127765215982204,0.3366666666666666,0.4,5,"[0.35, 0.3333333333333333, 0.3333333333333333, 0.42857142857142855, 0.38095238095238093]"
CreditFraud,BorderlineSMOTE,RandomForest,balanced_accuracy,0.6791889684633748,0.017341678820106142,0.6651671064204046,0.6952506596306068,5,"[0.675, 0.6627088830255057, 0.6627088830255057, 0.709008669430833, 0.6865184068350295]"
CreditFraud,BorderlineSMOTE,RandomForest,kappa,0.4722968439389138,0.03400983157646251,0.44216532065248426,0.5016232878854152,5,"[0.5057034220532319, 0.43238731218697835, 0.43238731218697835, 0.5097288187528726, 0.48127735451450804]"
CreditFraud,BorderlineSMOTE,RandomForest,mcc,0.5092044320618154,0.04351088504156376,0.4770558694323913,0.5471740713721581,5,"[0.5817408287695701, 0.46487715886995895, 0.46487715886995895, 0.5257707116821208, 0.5087563021174683]"
CreditFraud,BorderlineSMOTE,RandomForest,training_time,0.29913992881774903,0.0007995869220640391,,,5,"[0.2983055114746094, 0.30042362213134766, 0.2983682155609131, 0.2989809513092041, 0.2996213436126709]"
CreditFraud,BorderlineSMOTE,LogisticRegression,f1,0.347481161281611,0.02109283695436248,0.3272425763371437,0.36252165398809966,5,"[0.36363636363636365, 0.3076923076923077, 0.35294117647058826, 0.3469387755102041, 0.36619718309859156]"
CreditFraud,BorderlineSMOTE,LogisticRegression,roc_auc,0.8640234028342624,0.02150261763137715,0.8471069891086553,0.8850966272872153,5,"[0.8518421052631578, 0.8749842945093604, 0.8387988440758889, 0.9002387234577207, 0.8542530468651841]"
CreditFraud,BorderlineSMOTE,LogisticRegression,precision,0.23215365117338801,0.020614414467918826,0.21518668831168833,0.24912456496354524,5,"[0.24561403508771928, 0.2, 0.234375, 0.22077922077922077, 0.26]"
CreditFraud,BorderlineSMOTE,LogisticRegression,recall,0.701904761904762,0.06300127774682372,0.6476190476190476,0.7619047619047619,5,"[0.7, 0.6666666666666666, 0.7142857142857143, 0.8095238095238095, 0.6190476190476191]"
CreditFraud,BorderlineSMOTE,LogisticRegression,balanced_accuracy,0.7863384384443959,0.02453393385548992,0.7665661515265737,0.8061107253622183,5,"[0.7934210526315789, 0.7594547053649956, 0.7924990576705616, 0.8256062319386858, 0.7607111446161579]"
CreditFraud,BorderlineSMOTE,LogisticRegression,kappa,0.29216497421412735,0.024772069301795388,0.2688783553456376,0.3108197248582404,5,"[0.3127629733520336, 0.2468619246861925, 0.29739397036280024, 0.28821664905744304, 0.31558935361216733]"
CreditFraud,BorderlineSMOTE,LogisticRegression,mcc,0.3492798980923297,0.023183675935510073,0.3251123735178735,0.36488816618434533,5,"[0.3658841317490699, 0.30458941680150886, 0.35589680859242045, 0.36838787941558315, 0.35164125390306605]"
CreditFraud,BorderlineSMOTE,LogisticRegression,training_time,0.033579778671264646,0.0006088364765697253,,,5,"[0.03429365158081055, 0.03251814842224121, 0.033786773681640625, 0.033936500549316406, 0.03336381912231445]"
CreditFraud,BorderlineSMOTE,SVM,f1,0.7889048378522062,0.039442042461088345,0.7542057416267943,0.8234502923976608,5,"[0.7272727272727273, 0.85, 0.7777777777777778, 0.7894736842105263, 0.8]"
CreditFraud,BorderlineSMOTE,SVM,roc_auc,0.9437452304904742,0.019209635168207995,0.9240859404447794,0.9558979403488932,5,"[0.9480263157894737, 0.9660761402186204, 0.9477321271516521, 0.9079030028898103, 0.9489885664028144]"
CreditFraud,BorderlineSMOTE,SVM,precision,0.926700007938398,0.041032481978069,0.8950257997936018,0.9656140350877193,5,"[0.9230769230769231, 0.8947368421052632, 0.9333333333333333, 0.8823529411764706, 1.0]"
CreditFraud,BorderlineSMOTE,SVM,recall,0.6914285714285714,0.06936053888012621,0.6361904761904762,0.7523809523809524,5,"[0.6, 0.8095238095238095, 0.6666666666666666, 0.7142857142857143, 0.6666666666666666]"
CreditFraud,BorderlineSMOTE,SVM,balanced_accuracy,0.8441318666058285,0.03405743002153281,0.8165142076827954,0.8746073627340116,5,"[0.7986842105263158, 0.9021233823344641, 0.832014072119613, 0.8545043347154165, 0.8333333333333333]"
CreditFraud,BorderlineSMOTE,SVM,kappa,0.7792307808265443,0.0405508282547849,0.7414214930013304,0.8170441177846375,5,"[0.7160883280757098, 0.8421260360478884, 0.7676107480029049, 0.779097059229601, 0.791231732776618]"
CreditFraud,BorderlineSMOTE,SVM,mcc,0.7900004378334665,0.03595118129412725,0.758192483201914,0.8195340401265193,5,"[0.7342127095319126, 0.8432945362719815, 0.7795424057123362, 0.7838932959083261, 0.8090592417427759]"
CreditFraud,BorderlineSMOTE,SVM,training_time,0.4423215389251709,0.015370637439021525,,,5,"[0.43082690238952637, 0.44585585594177246, 0.44415879249572754, 0.42286038398742676, 0.46790575981140137]"
CreditFraud,BorderlineSMOTE,BalancedRF,f1,0.49023121793520275,0.03290429815254452,0.4612903225806452,0.5191721132897603,5,"[0.5185185185185185, 0.45161290322580644, 0.45161290322580644, 0.5294117647058824, 0.5]"
CreditFraud,BorderlineSMOTE,BalancedRF,roc_auc,0.8945798235694777,0.03312725662682317,0.8668300037693177,0.9231532932760662,5,"[0.9117105263157894, 0.9057042342002765, 0.9412614650081668, 0.8506721949993719, 0.8635506973237844]"
CreditFraud,BorderlineSMOTE,BalancedRF,precision,0.7639160839160839,0.11863949117784205,0.696923076923077,0.8854545454545455,5,"[1.0, 0.7, 0.7, 0.6923076923076923, 0.7272727272727273]"
CreditFraud,BorderlineSMOTE,BalancedRF,recall,0.36523809523809525,0.036127765215982204,0.3366666666666666,0.4,5,"[0.35, 0.3333333333333333, 0.3333333333333333, 0.42857142857142855, 0.38095238095238093]"
CreditFraud,BorderlineSMOTE,BalancedRF,balanced_accuracy,0.6791889684633748,0.017341678820106142,0.6651671064204046,0.6952506596306068,5,"[0.675, 0.6627088830255057, 0.6627088830255057, 0.709008669430833, 0.6865184068350295]"
CreditFraud,BorderlineSMOTE,BalancedRF,kappa,0.4722968439389138,0.03400983157646251,0.44216532065248426,0.5024283672253433,5,"[0.5057034220532319, 0.43238731218697835, 0.43238731218697835, 0.5097288187528726, 0.48127735451450804]"
CreditFraud,BorderlineSMOTE,BalancedRF,mcc,0.5092044320618154,0.04351088504156376,0.47365298751946083,0.5471740713721581,5,"[0.5817408287695701, 0.46487715886995895, 0.46487715886995895, 0.5257707116821208, 0.5087563021174683]"
CreditFraud,BorderlineSMOTE,BalancedRF,training_time,0.30988059043884275,0.010606106245385926,,,5,"[0.3025045394897461, 0.3286468982696533, 0.3138301372528076, 0.29884815216064453, 0.3055732250213623]"
CreditFraud,BorderlineSMOTE,MLP,f1,0.7587693144608688,0.04672438321816615,0.7117408906882591,0.7864042933810376,5,"[0.7692307692307693, 0.7906976744186046, 0.7894736842105263, 0.6666666666666666, 0.7777777777777778]"
CreditFraud,BorderlineSMOTE,MLP,roc_auc,0.9402737648871519,0.030503038749152743,0.9136218977522963,0.9657745947983415,5,"[0.9002631578947369, 0.9739917075009422, 0.9605478075135068, 0.9067722075637642, 0.9597939439628094]"
CreditFraud,BorderlineSMOTE,MLP,precision,0.8589107796228539,0.06583783260016096,0.8013509710104136,0.916470588235294,5,"[0.7894736842105263, 0.7727272727272727, 0.8823529411764706, 0.9166666666666666, 0.9333333333333333]"
CreditFraud,BorderlineSMOTE,MLP,recall,0.6928571428571428,0.09653873777482519,0.6,0.7667261904761904,5,"[0.75, 0.8095238095238095, 0.7142857142857143, 0.5238095238095238, 0.6666666666666666]"
CreditFraud,BorderlineSMOTE,MLP,balanced_accuracy,0.8430012696649275,0.04648288291807172,0.7966253207226509,0.8792495420609571,5,"[0.8697368421052631, 0.8981655986933033, 0.8545043347154165, 0.7605855006910416, 0.832014072119613]"
CreditFraud,BorderlineSMOTE,MLP,kappa,0.7472739584821644,0.04760221964521618,0.6993060580312523,0.7766871467994255,5,"[0.7574123989218329, 0.7788154337675104, 0.779097059229601, 0.6534341524889729, 0.7676107480029049]"
CreditFraud,BorderlineSMOTE,MLP,mcc,0.7563151016501516,0.03855106491183066,0.7171570257959969,0.7811844278385768,5,"[0.7576876894819755, 0.7790507359515589, 0.7838932959083261, 0.681401381196561, 0.7795424057123362]"
CreditFraud,BorderlineSMOTE,MLP,training_time,1.0747060775756836,0.08606006307809075,,,5,"[1.0128040313720703, 1.0719904899597168, 1.0575580596923828, 0.9940249919891357, 1.2371528148651123]"
CreditFraud,ADASYN,RandomForest,f1,0.48971931294511933,0.030808544140327514,0.46268398268398264,0.518095238095238,5,"[0.5161290322580645, 0.45714285714285713, 0.48484848484848486, 0.45714285714285713, 0.5333333333333333]"
CreditFraud,ADASYN,RandomForest,roc_auc,0.8996959169030756,0.013218193134967372,0.8877597440170348,0.9094835786696291,5,"[0.9036184210526317, 0.9126146500816685, 0.9092850860660887, 0.8752984043221511, 0.8976630229928383]"
CreditFraud,ADASYN,RandomForest,precision,0.6851370851370852,0.11789030359479724,0.5904761904761905,0.793073593073593,5,"[0.7272727272727273, 0.5714285714285714, 0.6666666666666666, 0.5714285714285714, 0.8888888888888888]"
CreditFraud,ADASYN,RandomForest,recall,0.38476190476190475,0.007619047619047637,0.38095238095238093,0.3923809523809524,5,"[0.4, 0.38095238095238093, 0.38095238095238093, 0.38095238095238093, 0.38095238095238093]"
CreditFraud,ADASYN,RandomForest,balanced_accuracy,0.6871059905700927,0.005083414633680749,0.6830883276793567,0.6919750894386361,5,"[0.6960526315789474, 0.6825606231938686, 0.6851991456213091, 0.6825606231938686, 0.6891569292624702]"
CreditFraud,ADASYN,RandomForest,kappa,0.46951355341481865,0.03417313290850323,0.43955426687646854,0.4994728399531687,5,"[0.4983277591973244, 0.4333432746793916, 0.46439823566477634, 0.4333432746793916, 0.5181552228532094]"
CreditFraud,ADASYN,RandomForest,mcc,0.4923996977676657,0.04836288421469692,0.4513405936322967,0.5350781078392105,5,"[0.5225626009725098, 0.4431070781199598, 0.48427465568164463, 0.4431070781199598, 0.5689470759442544]"
CreditFraud,ADASYN,RandomForest,training_time,0.3121821880340576,0.009053397440816343,,,5,"[0.3098337650299072, 0.3092329502105713, 0.3238351345062256, 0.29805874824523926, 0.3199503421783447]"
CreditFraud,ADASYN,LogisticRegression,f1,0.3115824075956315,0.021649633289754354,0.2929759638090898,0.3301888513821732,5,"[0.32989690721649484, 0.3185840707964602, 0.29357798165137616, 0.336283185840708, 0.27956989247311825]"
CreditFraud,ADASYN,LogisticRegression,roc_auc,0.8667582743137527,0.03649304901764877,0.8344929143439073,0.8990236342835981,5,"[0.8597368421052631, 0.9101645935419023, 0.8347782384721698, 0.9075260711144616, 0.8215856263349667]"
CreditFraud,ADASYN,LogisticRegression,precision,0.19446797164188473,0.01164305302418252,0.1840799297321037,0.20485601355166577,5,"[0.2077922077922078, 0.1956521739130435, 0.18181818181818182, 0.20652173913043478, 0.18055555555555555]"
CreditFraud,ADASYN,LogisticRegression,recall,0.7885714285714285,0.09775716129795306,0.7028571428571428,0.8666666666666666,5,"[0.8, 0.8571428571428571, 0.7619047619047619, 0.9047619047619048, 0.6190476190476191]"
CreditFraud,ADASYN,LogisticRegression,balanced_accuracy,0.8048821592239171,0.04297905511067911,0.7623947732127151,0.8387557614352502,5,"[0.8197368421052631, 0.8309460987561251, 0.7859655735645181, 0.8560748837793692, 0.7316873979143108]"
CreditFraud,ADASYN,LogisticRegression,kappa,0.24904302772408884,0.023416086549044878,0.2285659659665395,0.2690953074370884,5,"[0.2721164613661815, 0.25488678149796795, 0.22814755412991172, 0.2742403715889298, 0.21582397003745313]"
CreditFraud,ADASYN,LogisticRegression,mcc,0.33172915513669327,0.038538293458754716,0.29835410240420457,0.3630670191817063,5,"[0.3534946533050949, 0.3507900303821827, 0.30793167755350437, 0.37742556799662336, 0.26900384644606096]"
